fold,regime,val_start,val_end,val_rows,run,n_features,seed,ll_all,ll_hard25,fit_s
9,shock,2023-10-26,2024-01-23,60022,R0,54,43,0.36608232585239003,1.2403137893236378,3.1311187500250526
9,shock,2023-10-26,2024-01-23,60022,R0,54,44,0.37702284444823914,1.258150279064481,3.0308557090174872
9,shock,2023-10-26,2024-01-23,60022,R0,54,45,0.3753029936738672,1.2577277653764007,3.0158744170039427
9,shock,2023-10-26,2024-01-23,60022,R0,54,46,0.37119982577351285,1.225494903595769,3.009941249998519
9,shock,2023-10-26,2024-01-23,60022,R1,55,42,0.3650937746875955,1.2339094232731909,3.138234250014648
9,shock,2023-10-26,2024-01-23,60022,R1,55,43,0.36776194611583407,1.2541344997516144,3.0567214170005172
9,shock,2023-10-26,2024-01-23,60022,R1,55,44,0.37705703875946645,1.2722880645154935,3.0329045839898754
9,shock,2023-10-26,2024-01-23,60022,R1,55,45,0.3679974827436933,1.2355409532876112,3.0269142920151353
9,shock,2023-10-26,2024-01-23,60022,R1,55,46,0.37444024858253877,1.2549018116029604,3.060512916999869
9,shock,2023-10-26,2024-01-23,60022,R2,56,42,0.3532015855712466,1.1888210158520687,3.8480746249842923
9,shock,2023-10-26,2024-01-23,60022,R2,56,43,0.36062146027996633,1.1999121501025645,3.6141062910028268
9,shock,2023-10-26,2024-01-23,60022,R2,56,44,0.36412514959852343,1.2089181119516172,3.3096319169853814
9,shock,2023-10-26,2024-01-23,60022,R2,56,45,0.3568878479939579,1.203316922004843,3.3626533330243547
9,shock,2023-10-26,2024-01-23,60022,R2,56,46,0.3761723306313892,1.2560108105814287,3.266274291992886
9,shock,2023-10-26,2024-01-23,60022,R3,55,42,0.37390588333304053,1.2586180080259852,3.041734957980225
9,shock,2023-10-26,2024-01-23,60022,R3,55,43,0.3715715629203879,1.2554248562790524,3.0280567499867175
9,shock,2023-10-26,2024-01-23,60022,R3,55,44,0.36670694437001805,1.2182654371705188,3.04880958297872
9,shock,2023-10-26,2024-01-23,60022,R3,55,45,0.35375769459687506,1.1719519395452125,3.0478982079948764
9,shock,2023-10-26,2024-01-23,60022,R3,55,46,0.3755745739033815,1.2530990146869858,3.1734167079848703
10,normal,2024-01-24,2024-04-22,58953,R0,54,42,0.24976019211856523,0.9384680097348075,3.2565695410012268
10,normal,2024-01-24,2024-04-22,58953,R0,54,43,0.2530974641974616,0.943411626547397,3.157111500011524
10,normal,2024-01-24,2024-04-22,58953,R0,54,44,0.25033854307060255,0.9314467714487301,3.1470057499827817
10,normal,2024-01-24,2024-04-22,58953,R0,54,45,0.252372953118842,0.9462670827520302,3.2216695829993114
10,normal,2024-01-24,2024-04-22,58953,R0,54,46,0.2467832497471473,0.9178568941782096,3.3327015419781674
10,normal,2024-01-24,2024-04-22,58953,R1,55,42,0.25858945294925884,0.9753055794069576,3.715627832978498
10,normal,2024-01-24,2024-04-22,58953,R1,55,43,0.25014812949000126,0.9357024532476762,3.27341962500941
10,normal,2024-01-24,2024-04-22,58953,R1,55,44,0.25360594397771924,0.9396246688286928,3.1904001249931753
10,normal,2024-01-24,2024-04-22,58953,R1,55,45,0.2507674499726205,0.9340593991996091,3.2596778750012163
10,normal,2024-01-24,2024-04-22,58953,R1,55,46,0.2513630629929537,0.9364354039754853,3.2360262500005774
10,normal,2024-01-24,2024-04-22,58953,R2,56,42,0.25577300420283056,0.9599376588950024,3.6466425000107847
10,normal,2024-01-24,2024-04-22,58953,R2,56,43,0.24411343088600707,0.9106840132427289,3.4619625420018565
10,normal,2024-01-24,2024-04-22,58953,R2,56,44,0.24787590910173793,0.9238547752935259,3.4033834580041002
10,normal,2024-01-24,2024-04-22,58953,R2,56,45,0.24456938689945446,0.9104230965037797,3.4851153750205413
10,normal,2024-01-24,2024-04-22,58953,R2,56,46,0.25839084619866115,0.9635220846050361,3.6418915840040427
10,normal,2024-01-24,2024-04-22,58953,R3,55,42,0.25417515014478476,0.9529242473682029,3.3873445419885684
10,normal,2024-01-24,2024-04-22,58953,R3,55,43,0.25130730418791025,0.9376092680846035,3.4803960419958457
10,normal,2024-01-24,2024-04-22,58953,R3,55,44,0.2546219310334568,0.9506512843060814,3.4573647910146974
10,normal,2024-01-24,2024-04-22,58953,R3,55,45,0.25050971152999507,0.9324796850798692,3.3247594590066
10,normal,2024-01-24,2024-04-22,58953,R3,55,46,0.25237195834373655,0.939898114978557,3.216367208020529
11,normal,2024-04-23,2024-07-21,59790,R0,54,42,0.3341659771334609,1.0925922854269883,3.484838457981823
11,normal,2024-04-23,2024-07-21,59790,R0,54,43,0.35250091898109537,1.1581404047384214,3.2633913330209907
11,normal,2024-04-23,2024-07-21,59790,R0,54,44,0.3367284352996944,1.1010957013094453,3.3181416660081595
11,normal,2024-04-23,2024-07-21,59790,R0,54,45,0.3385466078477342,1.1021854177690242,3.2542041660053656
11,normal,2024-04-23,2024-07-21,59790,R0,54,46,0.32720686893895784,1.0842847901824544,3.2446152920019813
11,normal,2024-04-23,2024-07-21,59790,R1,55,42,0.3378597300421643,1.1086048103859485,3.3259633329871576
11,normal,2024-04-23,2024-07-21,59790,R1,55,43,0.34060183542705846,1.1213084007196608,3.337509915989358
11,normal,2024-04-23,2024-07-21,59790,R1,55,44,0.3413154278329869,1.0735104569948861,3.3472189159947447
11,normal,2024-04-23,2024-07-21,59790,R1,55,45,0.3375222945276774,1.0955849713727128,3.3676334170158952
11,normal,2024-04-23,2024-07-21,59790,R1,55,46,0.33189436901956215,1.0867863473714177,3.4159015830082353
11,normal,2024-04-23,2024-07-21,59790,R2,56,42,0.32119319539398017,1.0298761876159024,3.7433647500001825
11,normal,2024-04-23,2024-07-21,59790,R2,56,43,0.33992048871266606,1.110912406432511,3.5483869159943424
11,normal,2024-04-23,2024-07-21,59790,R2,56,44,0.3293019798300328,1.0501605787997588,3.491558707988588
11,normal,2024-04-23,2024-07-21,59790,R2,56,45,0.3201075138634479,1.0512505186803331,3.5163322089938447
11,normal,2024-04-23,2024-07-21,59790,R2,56,46,0.3359068942049475,1.1074213659676588,3.5386235839978326
11,normal,2024-04-23,2024-07-21,59790,R3,55,42,0.32759765116172523,1.0600452816971577,3.2998982919962145
11,normal,2024-04-23,2024-07-21,59790,R3,55,43,0.32502658907364856,1.0590221327897187,3.2856285420130007
11,normal,2024-04-23,2024-07-21,59790,R3,55,44,0.3232987057093746,1.0527384223494418,3.3813435419870075
11,normal,2024-04-23,2024-07-21,59790,R3,55,45,0.3145353443690648,1.011067944865266,3.2846989590034354
11,normal,2024-04-23,2024-07-21,59790,R3,55,46,0.3542887437648074,1.1515957265256247,3.296572124992963
12,normal,2024-07-22,2024-10-19,60944,R0,54,42,0.31613581433583243,1.0650177436506523,3.5659020000020973
