fold,regime,val_start,val_end,val_rows,run,n_features,seed,ll_all,ll_hard25,fit_s
7,normal,2023-04-29,2023-07-27,57651,R_composite,55,45,0.276060296180807,0.9068323132904442,3.1347832499886863
7,normal,2023-04-29,2023-07-27,57651,R_composite,55,46,0.2752226909772499,0.9101923138605469,3.1268548329826444
8,normal,2023-07-28,2023-10-25,59700,R0,54,42,0.2449024782370513,0.9531278505773263,3.3785411669814494
8,normal,2023-07-28,2023-10-25,59700,R0,54,43,0.25726059364089177,1.007121335531417,3.39302720798878
8,normal,2023-07-28,2023-10-25,59700,R0,54,44,0.2630607739526757,1.0253970477220482,3.3607869170082267
8,normal,2023-07-28,2023-10-25,59700,R0,54,45,0.24710104696401108,0.9640817169792675,3.336243416997604
8,normal,2023-07-28,2023-10-25,59700,R0,54,46,0.25810032609676004,1.0088684329413449,3.4003894999914337
8,normal,2023-07-28,2023-10-25,59700,R_raw,56,42,0.2600985222778448,1.0153791564930834,3.7993277500208933
8,normal,2023-07-28,2023-10-25,59700,R_raw,56,43,0.2690764669654531,1.051777607994722,3.577140458015492
8,normal,2023-07-28,2023-10-25,59700,R_raw,56,44,0.26114994890389476,1.0219132319818434,3.5924679999880027
8,normal,2023-07-28,2023-10-25,59700,R_raw,56,45,0.24775291205238661,0.9665191026027138,3.625400624994654
8,normal,2023-07-28,2023-10-25,59700,R_raw,56,46,0.2576374058038338,1.0016035443006455,3.607338083005743
8,normal,2023-07-28,2023-10-25,59700,R_composite,55,42,0.2534245282395658,0.9901015337266241,3.452590125001734
8,normal,2023-07-28,2023-10-25,59700,R_composite,55,43,0.26427993919574666,1.0312880945107572,3.4946377499727532
8,normal,2023-07-28,2023-10-25,59700,R_composite,55,44,0.25692475531792375,1.000923951576314,3.5197046670073178
8,normal,2023-07-28,2023-10-25,59700,R_composite,55,45,0.24891466181185953,0.9698267212737924,3.5499781249964144
8,normal,2023-07-28,2023-10-25,59700,R_composite,55,46,0.25822019498209753,0.9957582544931571,3.5213365830131806
9,shock,2023-10-26,2024-01-23,60022,R0,54,42,0.3652471440392623,1.2365958341652594,4.003577040974051
9,shock,2023-10-26,2024-01-23,60022,R0,54,43,0.36608232585239003,1.2403137893236378,3.609931416984182
9,shock,2023-10-26,2024-01-23,60022,R0,54,44,0.37702284444823914,1.258150279064481,3.6832697500067297
9,shock,2023-10-26,2024-01-23,60022,R0,54,45,0.3753029936738672,1.2577277653764007,3.6871153750107624
9,shock,2023-10-26,2024-01-23,60022,R0,54,46,0.37119982577351285,1.225494903595769,3.915367416018853
9,shock,2023-10-26,2024-01-23,60022,R_raw,56,42,0.37226886872621057,1.2431241599929537,4.0869455829961225
9,shock,2023-10-26,2024-01-23,60022,R_raw,56,43,0.3472852785394288,1.1491034010651529,3.836904625000898
9,shock,2023-10-26,2024-01-23,60022,R_raw,56,44,0.37556072788764383,1.2533542154893647,3.793916166992858
9,shock,2023-10-26,2024-01-23,60022,R_raw,56,45,0.3704107146203125,1.2392095319684753,3.8163619579863735
9,shock,2023-10-26,2024-01-23,60022,R_raw,56,46,0.3708101243439953,1.230685181431896,3.7248653330025263
