fold,regime,run,ll_all,ll_hard25,ll_hard10,ll_lated,ll_all_std,ll_hard25_std,ll_all_base,ll_hard25_base,ll_hard10_base,ll_lated_base,delta_all,delta_hard25,delta_hard10,delta_lated
13,shock,R1_ABC,0.29959254028945365,1.016215559770208,1.7226605483542214,0.5072359588653288,0.006602246860438097,0.018547199765828595,0.2937984273047838,0.9896620856027065,1.685339238350402,0.45755258229882695,0.005794112984669864,0.026553474167501534,0.03732131000381944,0.04968337656650185
13,shock,R2_drop_A,0.3046247581295492,1.0204597500737445,1.7022639763705858,0.5230069085472913,0.002769660878310945,0.012325798762806232,0.2937984273047838,0.9896620856027065,1.685339238350402,0.45755258229882695,0.010826330824765418,0.030797664471037933,0.016924738020183794,0.06545432624846431
13,shock,R3_drop_B,0.2910897160632544,0.987147314929017,1.6771585604414725,0.4860537414626391,0.0052776880238956545,0.019550573347726932,0.2937984273047838,0.9896620856027065,1.685339238350402,0.45755258229882695,-0.0027087112415293824,-0.002514770673689548,-0.008180677908929512,0.02850115916381213
13,shock,R4_drop_C,0.29534486590415937,1.0062461397432698,1.7035855972488811,0.48014185025846806,0.0028746490207694915,0.01229414222606622,0.2937984273047838,0.9896620856027065,1.685339238350402,0.45755258229882695,0.001546438599375588,0.016584054140563298,0.018246358898479142,0.022589267959641113
13,shock,R5_A_only,0.293435793940128,0.9941313799223925,1.6870559065486712,0.4744708248679489,0.0060555459965504835,0.018232807669609562,0.2937984273047838,0.9896620856027065,1.685339238350402,0.45755258229882695,-0.00036263336465580664,0.004469294319686012,0.0017166681982692111,0.016918242569121944
13,shock,R6_B_only,0.3129783663937301,1.0060181957763077,1.702451706562971,0.47327101595362875,0.027679588204926355,0.018285946545618166,0.2937984273047838,0.9896620856027065,1.685339238350402,0.45755258229882695,0.01917993908894633,0.016356110173601168,0.017112468212568954,0.0157184336548018
13,shock,R7_C_only,0.29226461978522933,0.9837695965070246,1.6533755209683154,0.4778290258510013,0.00508444152475938,0.02222906445947828,0.2937984273047838,0.9896620856027065,1.685339238350402,0.45755258229882695,-0.0015338075195544532,-0.005892489095681963,-0.03196371738208659,0.02027644355217434
14,normal,R0_baseline,0.36135793035851516,1.2006361525597176,1.9130734845089592,0.3710147004344801,0.0057011790879155835,0.028079126129476342,0.36135793035851516,1.2006361525597176,1.9130734845089592,0.3710147004344801,0.0,0.0,0.0,0.0
14,normal,R1_ABC,0.3560367215525237,1.1730854925670884,1.8562016465327418,0.37113872722080454,0.007477972053360691,0.03439799077425029,0.36135793035851516,1.2006361525597176,1.9130734845089592,0.3710147004344801,-0.005321208805991462,-0.02755065999262918,-0.05687183797621742,0.0001240267863244493
14,normal,R2_drop_A,0.35419131184982156,1.1486368338446329,1.7865185544157764,0.37912517990542666,0.003009342129141181,0.020196081125028544,0.36135793035851516,1.2006361525597176,1.9130734845089592,0.3710147004344801,-0.007166618508693601,-0.051999318715084675,-0.12655493009318275,0.008110479470946563
14,normal,R3_drop_B,0.3555863939053367,1.1823312910714887,1.889516537804121,0.36837961145956316,0.0036405910786847353,0.03111819275501948,0.36135793035851516,1.2006361525597176,1.9130734845089592,0.3710147004344801,-0.005771536453178461,-0.018304861488228852,-0.02355694670483821,-0.0026350889749169326
14,normal,R4_drop_C,0.35576856721409333,1.1768060928072597,1.8640644073854222,0.3684653348410927,0.002494298403289736,0.012394772003653813,0.36135793035851516,1.2006361525597176,1.9130734845089592,0.3710147004344801,-0.005589363144421822,-0.02383005975245789,-0.04900907712353697,-0.0025493655933874204
14,normal,R5_A_only,0.3609174570868485,1.1972591409248454,1.9060013786267684,0.36952313274039994,0.0056793618919063725,0.021621190284974917,0.36135793035851516,1.2006361525597176,1.9130734845089592,0.3710147004344801,-0.0004404732716666304,-0.00337701163487214,-0.00707210588219076,-0.0014915676940801537
14,normal,R6_B_only,0.35884609665565986,1.1766372771647184,1.8478083302585493,0.3785714445975194,0.004507835912226144,0.027053179838596383,0.36135793035851516,1.2006361525597176,1.9130734845089592,0.3710147004344801,-0.002511833702855293,-0.02399887539499912,-0.0652651542504099,0.007556744163039308
14,normal,R7_C_only,0.3613726222997181,1.196234729779426,1.8824711119133126,0.37758806670321776,0.005491145057682409,0.02659661741501472,0.36135793035851516,1.2006361525597176,1.9130734845089592,0.3710147004344801,1.4691941202960024e-05,-0.004401422780291542,-0.030602372595646576,0.006573366268737668
