fold,regime,val_start,val_end,val_rows,n_lated,run,n_features,seed,ll_all,ll_hard25,ll_hard10,ll_lated,fit_s
8,normal,2023-07-28,2023-10-25,59700,6761,R0,50,45,0.3198672325528107,1.2596543039844041,2.982023115347601,1.5115134877698655,2.739057041995693
8,normal,2023-07-28,2023-10-25,59700,6761,R0,50,46,0.29215014721869986,1.147935509658442,2.700078153285244,1.3716753083128657,2.776440415997058
8,normal,2023-07-28,2023-10-25,59700,6761,R1_5c,52,42,0.2881379204837098,1.1293087493960818,2.643474617904849,1.338366582682112,2.8324767500162125
8,normal,2023-07-28,2023-10-25,59700,6761,R1_5c,52,43,0.2760214580927678,1.083219025747373,2.556560952746047,1.2884052370773174,2.798367709008744
8,normal,2023-07-28,2023-10-25,59700,6761,R1_5c,52,44,0.27643272280934067,1.0810126868440242,2.5380136901922037,1.3063953175566405,2.9260863329982385
8,normal,2023-07-28,2023-10-25,59700,6761,R1_5c,52,45,0.28099607906717744,1.101188892225133,2.5988481570884208,1.3265135643148993,2.8238738339859992
8,normal,2023-07-28,2023-10-25,59700,6761,R1_5c,52,46,0.28948372753035295,1.134693561867253,2.6722454887776927,1.3526678212642305,2.7860866250121035
8,normal,2023-07-28,2023-10-25,59700,6761,R2_10c,52,42,0.2932886392895257,1.152021225832204,2.693076505548847,1.3870247431705793,2.8133595840190537
8,normal,2023-07-28,2023-10-25,59700,6761,R2_10c,52,43,0.2695132888579561,1.0560229822611584,2.486517121238021,1.271523513122663,2.796885707997717
8,normal,2023-07-28,2023-10-25,59700,6761,R2_10c,52,44,0.29950056252609314,1.1755486518036615,2.7845682356797905,1.4490588656813375,2.845924124994781
8,normal,2023-07-28,2023-10-25,59700,6761,R2_10c,52,45,0.2671846757785693,1.0448149692391904,2.44722583473605,1.2465357230693914,2.8306267080188263
8,normal,2023-07-28,2023-10-25,59700,6761,R2_10c,52,46,0.26958674551007805,1.0530444789763405,2.4551022411862475,1.2429847483802412,2.8309287920128554
9,shock,2023-10-26,2024-01-23,60022,5056,R0,50,42,0.33051669406832346,1.1195009241134053,1.896357860186507,0.47251091456250155,2.9424017499841284
9,shock,2023-10-26,2024-01-23,60022,5056,R0,50,43,0.35383383679477515,1.1913959374399297,1.962060485139848,0.5271697511541185,2.9101182079757564
9,shock,2023-10-26,2024-01-23,60022,5056,R0,50,44,0.33777729914109494,1.1338326047672935,1.8885974064277242,0.48605010092382783,2.863365666999016
9,shock,2023-10-26,2024-01-23,60022,5056,R0,50,45,0.3401116261609269,1.1526623058948682,1.9295308445339225,0.47662601665503057,2.842836958996486
9,shock,2023-10-26,2024-01-23,60022,5056,R0,50,46,0.34023287109424694,1.1487093765714658,1.934936926684793,0.47752296827666935,2.833861084014643
9,shock,2023-10-26,2024-01-23,60022,5056,R1_5c,52,42,0.34621205503485686,1.156870019345652,1.9211358292478016,0.5182316419442777,2.9313357500068378
9,shock,2023-10-26,2024-01-23,60022,5056,R1_5c,52,43,0.34333824108310984,1.1503264869574994,1.910816296791556,0.5219779168774141,2.959961333021056
9,shock,2023-10-26,2024-01-23,60022,5056,R1_5c,52,44,0.36265981749601517,1.2145543516317727,2.0157094712395534,0.5572652290355782,2.930160583986435
9,shock,2023-10-26,2024-01-23,60022,5056,R1_5c,52,45,0.34592900413918626,1.1628226217903277,1.941386374296669,0.5391191640886258,2.9543760000087786
9,shock,2023-10-26,2024-01-23,60022,5056,R1_5c,52,46,0.3556562760506568,1.1702545873784322,1.926591484204447,0.575323269473698,2.9513294999778736
9,shock,2023-10-26,2024-01-23,60022,5056,R2_10c,52,42,0.3641411403053275,1.2249501722428024,2.023364711394067,0.5781796617060816,2.9619345410028473
9,shock,2023-10-26,2024-01-23,60022,5056,R2_10c,52,43,0.35161775014126495,1.1880136234477754,2.0045016555653974,0.5337632820878545,2.9549170410027727
9,shock,2023-10-26,2024-01-23,60022,5056,R2_10c,52,44,0.3498886947360265,1.1566166459650324,1.92212325135435,0.528755299377211,2.9900752080138773
9,shock,2023-10-26,2024-01-23,60022,5056,R2_10c,52,45,0.3691441645855013,1.235767486349808,2.0125160321449957,0.5803163203250326,2.9708284579974134
9,shock,2023-10-26,2024-01-23,60022,5056,R2_10c,52,46,0.3534302082667054,1.1964980591727246,1.998188201361301,0.5504777849046246,3.0493729999870993
10,normal,2024-01-24,2024-04-22,58953,1151,R0,50,42,0.2542584492543355,0.9561237452365633,1.7981771083601543,0.22645993062625006,3.068212958984077
10,normal,2024-01-24,2024-04-22,58953,1151,R0,50,43,0.25931756737944106,0.9687535291029328,1.817418810258244,0.24017849273052222,2.988458875013748
10,normal,2024-01-24,2024-04-22,58953,1151,R0,50,44,0.25445247367978846,0.9524755204382074,1.7713025777652427,0.223606559051696,2.973020750010619
10,normal,2024-01-24,2024-04-22,58953,1151,R0,50,45,0.2537638181525866,0.9446113937703733,1.7183361417660339,0.2079350374747588,2.9452525000087917
10,normal,2024-01-24,2024-04-22,58953,1151,R0,50,46,0.24813642055559115,0.9313518073748696,1.7526108735323398,0.21409034880205383,2.9244347079948056
10,normal,2024-01-24,2024-04-22,58953,1151,R1_5c,52,42,0.2581130223593324,0.9650869217131618,1.7231062289892465,0.20705515738893637,3.1686603340203874
10,normal,2024-01-24,2024-04-22,58953,1151,R1_5c,52,43,0.25559856237192274,0.9166850012514877,1.622023916001888,0.20928208873340523,3.0779225829755887
10,normal,2024-01-24,2024-04-22,58953,1151,R1_5c,52,44,0.2505700514040682,0.9340486676959943,1.7039573786098723,0.21561674992487595,3.0495200000004843
10,normal,2024-01-24,2024-04-22,58953,1151,R1_5c,52,45,0.2530316566714753,0.9441735329652656,1.7276934160868445,0.22655333980741962,3.0009392499923706
10,normal,2024-01-24,2024-04-22,58953,1151,R1_5c,52,46,0.2614575401067491,0.975383174559157,1.7640711531241355,0.20751838095983938,2.9625866249843966
10,normal,2024-01-24,2024-04-22,58953,1151,R2_10c,52,42,0.251351556738986,0.9371431840403037,1.7001375045517944,0.22886577014868836,3.0345295000006445
10,normal,2024-01-24,2024-04-22,58953,1151,R2_10c,52,43,0.260501827756356,0.9709562000847636,1.7745605594247018,0.21072162866677277,2.987278458022047
10,normal,2024-01-24,2024-04-22,58953,1151,R2_10c,52,44,0.2530533202403935,0.9468871466991846,1.7468669468007654,0.22795142377235256,3.016052791994298
10,normal,2024-01-24,2024-04-22,58953,1151,R2_10c,52,45,0.25387529708862183,0.9415902599987843,1.6882945663428812,0.2305008422524123,3.016913542000111
10,normal,2024-01-24,2024-04-22,58953,1151,R2_10c,52,46,0.25772785116950714,0.9650869937885097,1.8023448360805663,0.2154354381918784,3.0129344999731984
11,normal,2024-04-23,2024-07-21,59790,9763,R0,50,42,0.3441310448127469,1.1502289805741117,1.8213637054732763,0.7606764087232717,3.2561234580061864
11,normal,2024-04-23,2024-07-21,59790,9763,R0,50,43,0.34641903715371325,1.1355249667831602,1.7577527383918312,0.7746149511110939,3.0293403750110883
11,normal,2024-04-23,2024-07-21,59790,9763,R0,50,44,0.3540123933559259,1.1753758904961362,1.8404619319445565,0.8007464131922218,3.035137583006872
