station_code,name,address,suburb,postcode,brand,price,date
18241,Metro Petroleum Liverpool CBD,"86 Castlereagh Street, LIVERPOOL NSW 2170",LIVERPOOL,2170,Metro Fuel,189.9,2026-04-26
18243,Ampol Foodary Dawson River,"1 Manning River Drive, CUNDLETOWN NSW 2430",CUNDLETOWN,2430,Ampol Foodary,176.9,2026-04-26
18244,Pearl Energy Bathurst,"146 William Street, BATHURST NSW 2795",BATHURST,2795,Pearl Energy,166.5,2026-04-26
18245,Ultra Randwick,"345 Avoca Street, RANDWICK NSW 2031",RANDWICK,2031,Ultra Petroleum,175.9,2026-04-26
18249,Ampol Foodary Crows Nest,"111-121 Falcon Street, CROWS NEST NSW 2065",CROWS NEST,2065,Ampol Foodary,176.9,2026-04-26
18250,BP Ballina Travel Centre,"41 Bruxner Highway, WEST BALLINA NSW 2478",WEST BALLINA,2478,BP,192.9,2026-04-26
18251,7-Eleven Jerrabomberra,"2 Ferdinand Lane, JERRABOMBERRA NSW 2619",JERRABOMBERRA,2619,7-Eleven,189.9,2026-04-26
18253,Ampol Foodary St Ives,"164 Mona Vale Road, ST IVES NSW 2075",ST IVES,2075,Ampol Foodary,181.9,2026-04-26
18254,Ampol Foodary Mt Victoria,"36 Great Western Highway, MOUNT VICTORIA NSW 2786",MOUNT VICTORIA,2786,Ampol Foodary,186.9,2026-04-26
18257,Ampol Foodary Wamberal,"656-658 THE ENTRANCE ROAD, WAMBERAL NSW 2260",WAMBERAL,2260,Ampol Foodary,176.9,2026-04-26
18261,Shell Xroads Cranebrook,"1-21 CRANEBROOK RD, CRANEBROOK NSW 2749",CRANEBROOK,2749,Shell,189.9,2026-04-26
18264,Ampol Foodary Lane Cove West,"UNIT 1 237-245 BURNS BAY RD, LANE COVE WEST NSW 2066",LANE COVE WEST,2066,Ampol Foodary,181.5,2026-04-26
18275,Enhance Freshwater,"46 ALBERT ST, FRESHWATER NSW 2096",FRESHWATER,2096,Enhance,175.9,2026-04-26
18277,Ampol Foodary Grafton,"179 PRINCE ST, GRAFTON NSW 2460",GRAFTON,2460,Ampol Foodary,181.9,2026-04-26
18283,Ampol Foodary Eden,"159 IMLAY ST, EDEN NSW 2551",EDEN,2551,Ampol Foodary,204.9,2026-04-26
18284,Ampol Foodary Merimbula,"19-25 MERIMBULA DR, MERIMBULA NSW 2548",MERIMBULA,2548,Ampol Foodary,201.9,2026-04-26
18285,Ampol Foodary Coogee,"146-148 COOGEE BAY RD, COOGEE NSW 2034",COOGEE,2034,Ampol Foodary,180.9,2026-04-26
18287,Metro Petroleum Keiraville,"270 GIPPS RD, KEIRAVILLE NSW 2500",KEIRAVILLE,2500,Metro Fuel,197.9,2026-04-26
18289,Metro Petroleum Faulconbridge,"690A GREAT WESTERN HWY, FAULCONBRIDGE NSW 2776",FAULCONBRIDGE,2776,Metro Fuel,179.9,2026-04-26
18290,SPEEDWAY AUSTRAL,"394 FIFTEENTH AV, AUSTRAL NSW 2179",AUSTRAL,2179,Speedway,179.9,2026-04-26
18292,Ampol Foodary Kemps Creek,"1163-1167 MAMRE RD, KEMPS CREEK NSW 2178",KEMPS CREEK,2178,Ampol Foodary,195.9,2026-04-26
18293,Ampol Denham Court,"194 CAMPBELLTOWN RD, DENHAM COURT NSW 2565",DENHAM COURT,2565,Ampol,181.5,2026-04-26
18294,Ampol Foodary Bondi North,"321 OLD SOUTH HEAD RD, NORTH BONDI NSW 2026",NORTH BONDI,2026,Ampol Foodary,178.9,2026-04-26
18296,BP South Hurstville,"63 CONNELLS POINT RD, SOUTH HURSTVILLE NSW 2221",SOUTH HURSTVILLE,2221,BP,179.9,2026-04-26
18297,Metro Petroleum Appin,"34 APPIN RD, APPIN NSW 2560",APPIN,2560,Metro Fuel,178.9,2026-04-26
18302,Shell Reddy  Express St Marys,"61-63 CHRISTIE ST, ST MARYS NSW 2760",ST MARYS,2760,Reddy Express,181.9,2026-04-26
18303,Ampol Foodary Gunnedah,"21 ABBOTT ST, GUNNEDAH NSW 2380",GUNNEDAH,2380,Ampol Foodary,186.9,2026-04-26
18304,Metro Petroleum Kurri Kurri Northcote,"47-49 NORTHCOTE ST, KURRI KURRI NSW 2327",KURRI KURRI,2327,Metro Fuel,194.9,2026-04-26
18306,Shell Reddy Express Beresfield,"93 WEAKLEYS DR, BERESFIELD NSW 2322",BERESFIELD,2322,Reddy Express,181.9,2026-04-26
18307,7-Eleven Singleton,"1 MAITLAND RD, SINGLETON NSW 2330",SINGLETON,2330,7-Eleven,184.9,2026-04-26
18308,DENI PETROLEUM,"90 DAVIDSON ST, DENILIQUIN NSW 2710",DENILIQUIN,2710,Independent,182.9,2026-04-26
18310,Mobil Appin,"136 APPIN RD, APPIN NSW 2560",APPIN,2560,Mobil,193.9,2026-04-26
18313,Pearl Energy Mittagong Bowral Rd,"65 BOWRAL RD, MITTAGONG NSW 2575",MITTAGONG,2575,Pearl Energy,176.5,2026-04-26
18314,BP Oberon Truckstop,"24 ALBION ST, OBERON NSW 2787",OBERON,2787,BP,187.9,2026-04-26
18317,Ampol Foodary Pheasants Nest South Bound ,"Lot 12, South Western Freeway, Pheasants Nest NSW 2574","South Western Freeway, Pheasants Nest",2574,Ampol Foodary,203.9,2026-04-26
18318,Ampol Foodary Pheasants Nest Northbound,"Lot no 13 South Western Freeway, Pheasants Nest NSW 2574",Pheasants Nest,2574,Ampol Foodary,203.9,2026-04-26
18320,BP CAMDEN,"12 ARGYLE ST, CAMDEN NSW 2570",CAMDEN,2570,BP,181.8,2026-04-26
18321,BP Warners Bay,"9 KING ST, WARNERS BAY NSW 2282",WARNERS BAY,2282,BP,186.9,2026-04-26
18322,Ultra Harden,"379 ALBURY ST, HARDEN NSW 2587",HARDEN,2587,Ultra Petroleum,177.9,2026-04-26
18323,Ampol Foodary Gosford West,"283 MANNS RD, WEST GOSFORD NSW 2250",WEST GOSFORD,2250,Ampol Foodary,177.9,2026-04-26
18324,EG Ampol Gregory Hills,"33 VILLAGE CCT, GREGORY HILLS NSW 2557",GREGORY HILLS,2557,EG Ampol,181.9,2026-04-26
18325,Metro Petroleum,"96 HOXTON PARK RD, LURNEA NSW 2170",LURNEA,2170,Metro Fuel,177.9,2026-04-26
18326,Ampol Foodary Camden,"21 BARSDEN ST, CAMDEN NSW 2570",CAMDEN,2570,Ampol Foodary,185.9,2026-04-26
18329,Metro Bow Bowing,"100 CAMPBELLTOWN RD, MINTO NSW 2566",MINTO,2566,Metro Fuel,179.9,2026-04-26
18332,7-Eleven Ambarvale,"67 WOODHOUSE DR, AMBARVALE NSW 2560",AMBARVALE,2560,7-Eleven,181.9,2026-04-26
18336,BP Albion Park,"UNIT 1 83 PRINCES HWY, ALBION PARK RAIL NSW 2527",ALBION PARK RAIL,2527,BP,185.9,2026-04-26
18337,Ampol Foodary Casino Centre St,"96 CENTRE ST, CASINO NSW 2470",CASINO,2470,Ampol Foodary,181.9,2026-04-26
18350,Ampol Foodary Tamworth,"109 GUNNEDAH RD, TAMINDA NSW 2340",TAMINDA,2340,Ampol Foodary,181.9,2026-04-26
18353,Mobil Muswellbrook North,"147 BRIDGE ST, MUSWELLBROOK NSW 2333",MUSWELLBROOK,2333,Mobil,181.5,2026-04-26
18355,BP Leppington Town Centre,"221 BRINGELLY RD, LEPPINGTON NSW 2179",LEPPINGTON,2179,BP,181.9,2026-04-26
18357,Speedway Cabramatta,"267 John St, CABRAMATTA WEST NSW 2166",CABRAMATTA WEST,2166,Speedway,179.9,2026-04-26
18421,Ampol Foodary Macksville,"22 COOPER ST, MACKSVILLE NSW 2447",MACKSVILLE,2447,Ampol Foodary,204.9,2026-04-26
18422,Speedway Roseville,"20-22 BABBAGE RD, ROSEVILLE NSW 2069",ROSEVILLE,2069,Speedway,173.9,2026-04-26
18424,Ampol Foodary Belrose,"153 Forest Way, Belrose NSW 2085",Belrose,2085,Ampol Foodary,179.9,2026-04-26
18428,BP Bennetts Green,"20 PACIFIC HWY, BENNETTS GREEN NSW 2290",BENNETTS GREEN,2290,BP,183.9,2026-04-26
18433,Metro Petroleum Toongabbie,"59 THE CRESCENT, TOONGABBIE NSW 2146",TOONGABBIE,2146,Metro Fuel,187.9,2026-04-26
18435,Ampol Foodary Northend Wagga Wagga,"170 FITZMAURICE ST, WAGGA WAGGA NSW 2650",WAGGA WAGGA,2650,Ampol Foodary,181.9,2026-04-26
18438,APCO Wagga Wagga,101-107 Hammond Ave East Wagga Wagga NSW 2650,,2650,APCO,185.9,2026-04-26
18439,Ampol Foodary Eastern Creek Eastbound,"M4 Motorway Eastbound	, Eastern Creek NSW 2766",Eastern Creek,2766,Ampol Foodary,181.9,2026-04-26
18440,MEDCO INVERELL,"155 BYRON ST, INVERELL NSW 2360",INVERELL,2360,Independent,176.7,2026-04-26
18442,Ampol Foodary Eastern Creek Westbound,"M4 Motorway westbound, EASTERN CREEK NSW 2766",EASTERN CREEK,2766,Ampol Foodary,181.9,2026-04-26
18444,BP Smithfield NSW,"846 THE HORSLEY DRIVE, SMITHFIELD NSW 2164",SMITHFIELD,2164,BP,189.9,2026-04-26
18449,Mobil Port Macquarie,"59 GORDON ST, PORT MACQUARIE NSW 2444",PORT MACQUARIE,2444,Mobil,176.5,2026-04-26
18452,Ampol Foodary Kempsey South,"52 LACHLAN ST, SOUTH KEMPSEY NSW 2440",SOUTH KEMPSEY,2440,Ampol Foodary,193.9,2026-04-26
18453,Mobil Huskisson,"2 TOMERONG ST, HUSKISSON NSW 2540",HUSKISSON,2540,Mobil,199.9,2026-04-26
18455,Mobil Coolongolook,"21 BENGAL ST, COOLONGOLOOK NSW 2423",COOLONGOLOOK,2423,Mobil,179.5,2026-04-26
18459,Bargo Petroleum,"UNIT 2 3030 REMEMBRANCE DVWY, BARGO NSW 2574",BARGO,2574,Bargo Petroleum,188.9,2026-04-26
18463,Metro Petroleum Kelso,"16 INGERSOLE DR, KELSO NSW 2795",KELSO,2795,Metro Fuel,190.5,2026-04-26
18467,Mobil Ocean Drive,"15 OCEAN DR, PORT MACQUARIE NSW 2444",PORT MACQUARIE,2444,Mobil,176.5,2026-04-26
18468,Speedway Court Road,"32 COURT RD, FAIRFIELD NSW 2165",FAIRFIELD,2165,Speedway,176.5,2026-04-26
18469,Mobil Taree,"132 MANNING RIVER DR, TAREE SOUTH NSW 2430",TAREE SOUTH,2430,Mobil,176.5,2026-04-26
18471,Enhance East Corrimal,"2-4 RAILWAY ST, EAST CORRIMAL NSW 2518",EAST CORRIMAL,2518,Enhance,179.7,2026-04-26
18473,SHELL CHIPPING NORTON,"7 NEWBRIDGE RD, CHIPPING NORTON NSW 2170",CHIPPING NORTON,2170,Shell,179.4,2026-04-26
18475,Metro Wollongong,"394 CROWN ST, WOLLONGONG NSW 2500",WOLLONGONG,2500,Metro Fuel,176.5,2026-04-26
18477,Wagga Fuel (Leeton),"98 KURRAJONG AV, LEETON NSW 2705",LEETON,2705,Shell,205.9,2026-04-26
18481,7-Eleven Metford,"456, Metford Road, Metford NEW SOUTH WALES 2323",,2323,7-Eleven,187.9,2026-04-26
18489,BP Tornik,"2-8 DUNCANS RD, CLARENZA NSW 2460",CLARENZA,2460,BP,182.9,2026-04-26
18490,Cringila fuel,"95 FIVE ISLANDS RD, CRINGILA NSW 2502",CRINGILA,2502,Independent,189.9,2026-04-26
18492,METRO ROZELLE,"127 VICTORIA RD, ROZELLE NSW 2039",ROZELLE,2039,Metro Fuel,176.9,2026-04-26
18497,Pearl Energy Mona Vale,"79 BARRENJOEY RD, MONA VALE NSW 2103",MONA VALE,2103,Pearl Energy,175.5,2026-04-26
18511,METRO ROADHOUSE COOMA,"556 SNOWY MOUNTAINS HWY, DAIRYMANS PLAINS NSW 2630",DAIRYMANS PLAINS,2630,Metro Fuel,186.9,2026-04-26
18517,Shell Blaxland,"126 GREAT WESTERN HWY, BLAXLAND NSW 2774",BLAXLAND,2774,Shell,185.9,2026-04-26
18518,Astron YASS,"279 COMUR ST, YASS NSW 2582",YASS,2582,ASTRON,193.9,2026-04-26
18521,Ampol Alstonville,"73 MAIN ST, ALSTONVILLE NSW 2477",ALSTONVILLE,2477,Ampol,199.9,2026-04-26
18522,BP Wagga Wagga,"180 EDWARD ST, WAGGA WAGGA NSW 2650",WAGGA WAGGA,2650,BP,187.9,2026-04-26
18527,7-Eleven Woy Woy,"83 RAWSON RD, WOY WOY NSW 2256",WOY WOY,2256,7-Eleven,176.9,2026-04-26
18529,BP Tighes Hill,"110 ELIZABETH ST, TIGHES HILL NSW 2297",TIGHES HILL,2297,BP,179.9,2026-04-26
18530,United Mayfield South,"86-88 MAITLAND RD, MAYFIELD NSW 2304",MAYFIELD,2304,United,174.5,2026-04-26
18533,Metro Canley Heights,"190 CANLEY VALE RD, CANLEY HEIGHTS NSW 2166",CANLEY HEIGHTS,2166,Metro Fuel,179.9,2026-04-26
18536,Metro Kurri Kurri,"1 VICTORIA ST, KURRI KURRI NSW 2327",KURRI KURRI,2327,Metro Fuel,194.9,2026-04-26
18539,BP South Tamworth,"399 Goonoo Goonoo Rd, Hillvue NSW 2340",Hillvue,2340,BP,181.7,2026-04-26
18542,Astron Beresfield,"261 ANDERSON DR, BERESFIELD NSW 2322",BERESFIELD,2322,ASTRON,174.5,2026-04-26
18548,Shell Kenthurst,"86 KENTHURST RD, KENTHURST NSW 2156",KENTHURST,2156,Shell,180.9,2026-04-26
18551,MOBIL WEST WYALONG,"298 NEELD ST, WEST WYALONG NSW 2671",WEST WYALONG,2671,Mobil,181.5,2026-04-26
18553,Costco Lake Macquarie (Members only),"1 CRESSY RD, BOOLAROO NSW 2284",BOOLAROO,2284,Costco,170.7,2026-04-26
18554,Ampol Unanderra,"15 GLASTONBURY AV, UNANDERRA NSW 2526",UNANDERRA,2526,Ampol,197.9,2026-04-26
18558,Metro Petroleum Lavington,"SHOP 2 407 WAGGA RD, LAVINGTON NSW 2641",LAVINGTON,2641,Metro Fuel,187.5,2026-04-26
18566,Mobil Forster,"131 THE LAKES WAY, FORSTER NSW 2428",FORSTER,2428,Mobil,180.5,2026-04-26
18567,BP Tahmoor,"2710 REMEMBRANCE DVWY, TAHMOOR NSW 2573",TAHMOOR,2573,BP,183.9,2026-04-26
18569,EG Ampol Mittagong,"96-98 BOWRAL RD, MITTAGONG NSW 2575",MITTAGONG,2575,EG Ampol,179.9,2026-04-26
18570,Metro Petroleum West Wallsend,"7 WITHERS ST, WEST WALLSEND NSW 2286",WEST WALLSEND,2286,Metro Fuel,179.5,2026-04-26
18574,Pearl Energy Belmont,"494 PACIFIC HWY, BELMONT NSW 2280",BELMONT,2280,Pearl Energy,179.5,2026-04-26
18575,Ampol Fairy Meadow,"30-34 PRINCES HWY, FAIRY MEADOW NSW 2519",FAIRY MEADOW,2519,Ampol,179.9,2026-04-26
18580,United Petroleum Windang,"217-221 Windang Rd, Windang NSW 2528",Windang,2528,United,182.9,2026-04-26
18584,Shell Croydon,"418-424 LIVERPOOL RD, CROYDON NSW 2132",CROYDON,2132,Shell,179.7,2026-04-26
18587,shell long jetty,"290-294 THE ENTRANCE ROAD, LONG JETTY NSW 2261",LONG JETTY,2261,Shell,187.9,2026-04-26
18588,Enhance Kiama,"35 COLLINS ST, KIAMA NSW 2533",KIAMA,2533,Enhance,195.9,2026-04-26
18594,7-Eleven Bungarribee,"5/100 Eastern Rd, Bungarribee NSW 2767",Bungarribee,2767,7-Eleven,185.9,2026-04-26
18599,United Petroleum Murrurundi,"226 MAYNE ST, MURRURUNDI NSW 2338",MURRURUNDI,2338,United,192.9,2026-04-26
18600,Mobil Forster North,"32 HEAD ST, FORSTER NSW 2428",FORSTER,2428,Mobil,180.5,2026-04-26
18601,Metro St Marys,"516-526 GREAT WESTERN HWY, ST MARYS NSW 2760",ST MARYS,2760,Metro Fuel,179.5,2026-04-26
18605,Metro Petroleum West Hoxton,"198 FIFTEENTH AV, WEST HOXTON NSW 2171",WEST HOXTON,2171,Metro Fuel,179.9,2026-04-26
18607,"METRO PETROLEUM, WYEE","147 WYEE RD, WYEE NSW 2259",WYEE,2259,Metro Fuel,179.5,2026-04-26
18609,Jack & Co Lane Cove,"203 BURNS BAY RD, LANE COVE NSW 2066",LANE COVE,2066,Independent,181.5,2026-04-26
18611,Metro Petroleum Queanbeyan,"65 THARWA RD, QUEANBEYAN WEST NSW 2620",QUEANBEYAN WEST,2620,Metro Fuel,181.5,2026-04-26
18616,Metro Fuel Croydon Park,"274 GEORGES RIVER RD, CROYDON PARK NSW 2133",CROYDON PARK,2133,Metro Fuel,184.9,2026-04-26
18620,Enhance Russell Vale,"115 BELLAMBI LANE, BELLAMBI NSW 2518",BELLAMBI,2518,Enhance,179.7,2026-04-26
18623,Metro Petroleum Macquarie Fields,"2 ATCHISON RD, MACQUARIE FIELDS NSW 2564",MACQUARIE FIELDS,2564,Metro Fuel,178.5,2026-04-26
18626,Metro Petroleum (Kurri Kurri Lang St),"307 LANG ST, KURRI KURRI NSW 2327",KURRI KURRI,2327,Metro Fuel,194.9,2026-04-26
18628,Enhance Eastwood,"2 LOVELL RD, EASTWOOD NSW 2122",EASTWOOD,2122,Enhance,174.9,2026-04-26
18629,BP Uralla,"111 Bridge Street, Uralla NSW 2358",Uralla,2358,BP,187.9,2026-04-26
18630,Shell Luddenham,"Lot 25/ 2140 The Northern Rd, Luddehham NSW 2745",Luddehham,2745,Shell,189.5,2026-04-26
18631,Transwest Fed Park,"45 JEWRY ST, TAMINDA NSW 2340",TAMINDA,2340,Transwest Fuels,186.9,2026-04-26
18632,Metro Petroleum St Andrews,"95 BALLANTRAE DR, ST ANDREWS NSW 2566",ST ANDREWS,2566,Metro Fuel,179.9,2026-04-26
18634,BP GOULBURN (Merino Fuels),"70 CLIFFORD ST, GOULBURN NSW 2580",GOULBURN,2580,BP,179.7,2026-04-26
18635,BP Roadhouse,"53 BOMBALA ST, NIMMITABEL NSW 2631",NIMMITABEL,2631,BP,219.7,2026-04-26
18639,Pearl Energy Mayfield,"132 MAITLAND RD, MAYFIELD NSW 2304",MAYFIELD,2304,Pearl Energy,174.5,2026-04-26
18641,Ampol Cowra,"2 GRENFELL RD, COWRA NSW 2794",COWRA,2794,Ampol,203.9,2026-04-26
18645,Ampol Foodary Austral,"68 KELLY ST, AUSTRAL NSW 2179",AUSTRAL,2179,Ampol Foodary,181.9,2026-04-26
18649,Mobil Wagga Wagga,"34 DOBNEY AV, WAGGA WAGGA NSW 2650",WAGGA WAGGA,2650,Mobil,181.9,2026-04-26
18650,Metro petroleum Padstow,"69 DAVIES RD, PADSTOW NSW 2211",PADSTOW,2211,Metro Fuel,175.7,2026-04-26
18651,METRO PETROLEUM BELMONT,"SHOP 2 507 PACIFIC HWY, BELMONT NSW 2280",BELMONT,2280,Metro Fuel,179.5,2026-04-26
18653,Metro Petroleum South Hurstville,"928-930 KING GEORGES RD, BLAKEHURST NSW 2221",BLAKEHURST,2221,Metro Fuel,175.9,2026-04-26
18656,7-Eleven Ingleburn,"4 LANCASTER ST, INGLEBURN NSW 2565",INGLEBURN,2565,7-Eleven,181.9,2026-04-26
18658,Budget Petrol Telopea,"57 ADDERTON RD, TELOPEA NSW 2117",TELOPEA,2117,Budget,177.7,2026-04-26
18659,EG Ampol Oran Park Town Centre,"6 Fordham Way, Oran Park NSW 2570",Oran Park,2570,EG Ampol,181.9,2026-04-26
18660,7-Eleven Muswellbrook,"31-33 MAITLAND ST, MUSWELLBROOK NSW 2333",MUSWELLBROOK,2333,7-Eleven,193.9,2026-04-26
18664,MOBIL COFFS HARBOUR,"178 PACIFIC HWY, COFFS HARBOUR NSW 2450",COFFS HARBOUR,2450,Mobil,176.5,2026-04-26
18666,Enhance Waratah,"51 LAMBTON RD, WARATAH NSW 2298",WARATAH,2298,Enhance,174.5,2026-04-26
18669,Ampol Foodary Coffs Harbour Halls Rd,Corner Pacific Hwy and Halls Road Coffs Harbour NSW 2450,,2450,Ampol,177.9,2026-04-26
18670,Metro Petroleum Leichhardt,"127-129 MARION ST, LEICHHARDT NSW 2040",LEICHHARDT,2040,Metro Fuel,173.4,2026-04-26
18675,7-Eleven Medowie,"787 MEDOWIE RD, MEDOWIE NSW 2318",MEDOWIE,2318,7-Eleven,189.9,2026-04-26
18680,Metro Tura beach,"487 SAPPHIRE COAST DR, BOURNDA NSW 2548",BOURNDA,2548,Metro Fuel,204.9,2026-04-26
18681,BP Bankstown,"126 CHAPEL RD, BANKSTOWN NSW 2200",BANKSTOWN,2200,BP,199.9,2026-04-26
18682,Metro Petroleum Hunter Valley,"36 WINE COUNTRY DR, CESSNOCK NSW 2325",CESSNOCK,2325,Metro Fuel,181.5,2026-04-26
18687,Astron Petroleum,"6-8 MINJUNGBAL DR, TWEED HEADS SOUTH NSW 2486",TWEED HEADS SOUTH,2486,ASTRON,183.9,2026-04-26
18688,MOBIL HASTINGS RIVER,"128 HASTINGS RIVER DR, PORT MACQUARIE NSW 2444",PORT MACQUARIE,2444,Mobil,176.5,2026-04-26
18689,ARKO ENERGY GLOUCESTER,"141 CHURCH ST, GLOUCESTER NSW 2422",GLOUCESTER,2422,Arko Energy,217.9,2026-04-26
18693,Connetic Armidale,"1 ENDEAVOUR DR, ARMIDALE NSW 2350",ARMIDALE,2350,Independent,197.9,2026-04-26
18696,Speedway Carss Park,"294 PRINCES HWY, CARSS PARK NSW 2221",CARSS PARK,2221,Speedway,175.7,2026-04-26
18701,BP BULAHDELAH,"73-75 BULAHDELAH WAY, BULAHDELAH NSW 2423",BULAHDELAH,2423,BP,181.5,2026-04-26
18703,METRO FUEL KILLARNEY HEIGHTS,"702-704 WARRINGAH RD, FORESTVILLE NSW 2087",FORESTVILLE,2087,Metro Fuel,173.9,2026-04-26
18704,Metro petroleum Griffith West,"33 GRIFFIN AV, GRIFFITH NSW 2680",GRIFFITH,2680,Metro Fuel,181.9,2026-04-26
18705,Metro Petroleum Bellambi,"209-211 ROTHERY ST, BELLAMBI NSW 2518",BELLAMBI,2518,Metro Fuel,179.7,2026-04-26
18707,LakeMac Petroleum,"283 MAIN RD, FENNELL BAY NSW 2283",FENNELL BAY,2283,Independent,179.9,2026-04-26
18710,METRO PETROLEUM BLACKTOWN FLUSHCOMBE,"140 FLUSHCOMBE RD, BLACKTOWN NSW 2148",BLACKTOWN,2148,Metro Fuel,179.9,2026-04-26
18773,Coles Express Belconnen,"Lathlain St & Wignall Pl, Belconnen ACT 2617",Belconnen,2617,Coles Express,185.9,2026-04-26
18776,Coles Express Charnwood,"Lhotsky St & Charnwood Pl, Charnwood ACT 2615",Charnwood,2615,Coles Express,185.9,2026-04-26
18777,Coles Express Curtin,"17 STRANGWAYS ST, CURTIN ACT 2605",CURTIN,2605,Coles Express,185.9,2026-04-26
18778,Coles Express Deakin,"SHOP 1 25 HOPETOUN CCT, DEAKIN ACT 2600",DEAKIN,2600,Coles Express,185.9,2026-04-26
18779,Coles Express Dickson,"30-34 Antill Street, Dickson ACT 2602",Dickson,2602,Coles Express,185.9,2026-04-26
18780,Coles Express Fyshwick Capital,"100 NEWCASTLE ST, FYSHWICK ACT 2609",FYSHWICK,2609,Coles Express,185.9,2026-04-26
18782,COLES EXPRESS MANUKA,"Cnr Canberra Avenue & Flinders Way, Express Manuka ACT 2603",Express Manuka,2603,Coles Express,185.9,2026-04-26
18784,Coles Express Hawker,"20 Springvale Drive, Hawker ACT 2614",Hawker,2614,Coles Express,185.9,2026-04-26
18788,7-Eleven Braddon,"20 MORT ST, BRADDON ACT 2612",BRADDON,2612,7-Eleven,185.9,2026-04-26
18792,7-Eleven Holt,"88 Hardwick Cres, Holt ACT 2615",Holt,2615,7-Eleven,186.9,2026-04-26
18793,7-Eleven Mawson,"1 Mawson Pl, Mawson ACT 2607",Mawson,2607,7-Eleven,189.9,2026-04-26
18794,7-Eleven Melba,"2 Chinner Cres, Melba ACT 2615",Melba,2615,7-Eleven,189.9,2026-04-26
18796,7-Eleven Spence,"Glassey Pl & Cnr Clarey Cres, Spence ACT 2615",Spence,2615,7-Eleven,189.9,2026-04-26
18798,Ampol Foodary Braddon,"36 LONSDALE ST, BRADDON ACT 2612",BRADDON,2612,Ampol Foodary,185.9,2026-04-26
18800,Ampol Foodary Kippax-Holt,"1 Hardwick Crescent, Holt ACT 2615",Holt,2615,Ampol Foodary,185.9,2026-04-26
18802,Ampol Foodary Kaleen,"275 MARIBYRNONG AV, KALEEN ACT 2617",KALEEN,2617,Ampol Foodary,186.9,2026-04-26
18807,Ampol Foodary Weston Creek,"1 Kirkpatrick St, Weston ACT 2611",Weston,2611,Ampol Foodary,185.9,2026-04-26
18808,BP Braddon,"2 LONSDALE ST, BRADDON ACT 2612",BRADDON,2612,BP,185.9,2026-04-26
18810,BP Kingston,"77 CANBERRA AV, GRIFFITH ACT 2603",GRIFFITH,2603,BP,185.9,2026-04-26
18811,BP Macquarie,"52 REDFERN ST, COOK ACT 2614",COOK,2614,BP,185.9,2026-04-26
18812,BP Phillip,"166 MELROSE DR, PHILLIP ACT 2606",PHILLIP,2606,BP,183.9,2026-04-26
18813,BP Watson,"110 FEDERAL HWY, WATSON ACT 2602",WATSON,2602,BP,185.9,2026-04-26
18818,EG Ampol Canberra Gateway,"41 Federal Hwy, Lyneham ACT 2602",Lyneham,2602,EG Ampol,185.9,2026-04-26
18827,METRO FYSHWICK WHYALLA,"51 Whyalla St, Fyshwick ACT 2609",Fyshwick,2609,Metro Fuel,181.9,2026-04-26
19015,EG Ampol Cameron Park,"180 PORTLAND DR, CAMERON PARK NSW 2285",CAMERON PARK,2285,EG Ampol,181.9,2026-04-26
19016,BP Erina,"90 THE ENTRANCE ROAD, ERINA NSW 2250",ERINA,2250,BP,181.9,2026-04-26
19018,Metro Villawood,"276 MILLER RD, VILLAWOOD NSW 2163",VILLAWOOD,2163,Metro Fuel,177.8,2026-04-26
19019,Enhance West Wollongong,"438 CROWN ST, WEST WOLLONGONG NSW 2500",WEST WOLLONGONG,2500,Enhance,176.5,2026-04-26
19074,BP BRINGELLY,"657 THE NORTHERN ROAD, BRINGELLY NSW 2556",BRINGELLY,2556,BP,181.9,2026-04-26
19077,BP Coffs Harbour South,"380 PACIFIC HWY, NORTH BOAMBEE VALLEY NSW 2450",NORTH BOAMBEE VALLEY,2450,BP,177.9,2026-04-26
19633,BP Cardiff,"328 MAIN RD, CARDIFF NSW 2285",CARDIFF,2285,BP,189.9,2026-04-26
19634,Westside Narrabri,"35 COOMA RD, NARRABRI NSW 2390",NARRABRI,2390,Shell,211.9,2026-04-26
19637,Metro Petroleum Georges Hall,"250 HENRY LAWSON DR, GEORGES HALL NSW 2198",GEORGES HALL,2198,Metro Fuel,179.9,2026-04-26
19640,AMPOL SOUTH KEMPSEY,"10 Industrial Drive corner of Zylpha Drive, South Kempsey NSW 2440",South Kempsey,2440,Ampol,191.5,2026-04-26
19642,Metro Petroleum Thornleigh,"169-171 PENNANT HILLS RD, THORNLEIGH NSW 2120",THORNLEIGH,2120,Metro Fuel,175.9,2026-04-26
19643,BP NEMINGHA,"464-468 ARMIDALE RD, NEMINGHA NSW 2340",NEMINGHA,2340,BP,188.9,2026-04-26
19648,Metro Macquarie Fields,"68 HAROLD ST, MACQUARIE FIELDS NSW 2564",MACQUARIE FIELDS,2564,Metro Fuel,187.9,2026-04-26
19654,Metro Petroleum Corrimal,"61-63 MURRAY RD, EAST CORRIMAL NSW 2518",EAST CORRIMAL,2518,Metro Fuel,179.7,2026-04-26
19658,Pearl Energy Wagga Wagga,"17-19 FORSYTH ST, WAGGA WAGGA NSW 2650",WAGGA WAGGA,2650,Pearl Energy,181.9,2026-04-26
19701,PEARL ENERGY THORNTON,"5 GLENWOOD DR, THORNTON NSW 2322",THORNTON,2322,Pearl Energy,174.5,2026-04-26
